Year Drafted,Player,Rk,Player Link
2017,Vlatko Čančar,49,/players/c/cancavl01.html
2017,Mathias Lessort,50,/players/l/lessoma01.html
2017,Monte Morris,51,/players/m/morrimo01.html
2017,Edmond Sumner,52,/players/s/sumneed01.html
2017,Kadeem Allen,53,/players/a/allenka01.html
2017,Alec Peters,54,/players/p/peteral01.html
2017,Nigel Williams-Goss,55,/players/w/willini01.html
2017,Jabari Bird,56,/players/b/birdja01.html
2017,Sasha Vezenkov,57,/players/v/vezenal01.html
2017,Ognjen Jaramaz,58,/players/j/jaramog01.html
2017,Jaron Blossomgame,59,/players/b/blossja01.html
2017,Alpha Kaba,60,/players/k/kabaal01.html
2018,Deandre Ayton,1,/players/a/aytonde01.html
2018,Marvin Bagley III,2,/players/b/baglema01.html
2018,Luka Dončić,3,/players/d/doncilu01.html
2018,Jaren Jackson Jr.,4,/players/j/jacksja02.html
2018,Trae Young,5,/players/y/youngtr01.html
2018,Mo Bamba,6,/players/b/bambamo01.html
2018,Wendell Carter Jr.,7,/players/c/cartewe01.html
2018,Collin Sexton,8,/players/s/sextoco01.html
2018,Kevin Knox,9,/players/k/knoxke01.html
2018,Mikal Bridges,10,/players/b/bridgmi01.html
2018,Shai Gilgeous-Alexander,11,/players/g/gilgesh01.html
2018,Miles Bridges,12,/players/b/bridgmi02.html
2018,Jerome Robinson,13,/players/r/robinje01.html
2018,Michael Porter Jr.,14,/players/p/portemi01.html
2018,Troy Brown Jr.,15,/players/b/browntr01.html
2018,Zhaire Smith,16,/players/s/smithzh01.html
2018,Donte DiVincenzo,17,/players/d/divindo01.html
2018,Lonnie Walker IV,18,/players/w/walkelo01.html
2018,Kevin Huerter,19,/players/h/huertke01.html
2018,Josh Okogie,20,/players/o/okogijo01.html
2018,Grayson Allen,21,/players/a/allengr01.html
2018,Chandler Hutchison,22,/players/h/hutchch01.html
2018,Aaron Holiday,23,/players/h/holidaa01.html
2018,Anfernee Simons,24,/players/s/simonan01.html
2018,Moritz Wagner,25,/players/w/wagnemo01.html
2018,Landry Shamet,26,/players/s/shamela01.html
2018,Robert Williams,27,/players/w/williro04.html
2018,Jacob Evans,28,/players/e/evansja02.html
2018,Džanan Musa,29,/players/m/musadz01.html
2018,Omari Spellman,30,/players/s/spellom01.html
2018,Elie Okobo,31,/players/o/okoboel01.html
2018,Jevon Carter,32,/players/c/carteje01.html
2018,Jalen Brunson,33,/players/b/brunsja01.html
2018,Devonte' Graham,34,/players/g/grahade01.html
2018,Melvin Frazier,35,/players/f/frazime01.html
2018,Mitchell Robinson,36,/players/r/robinmi01.html
2018,Gary Trent Jr.,37,/players/t/trentga02.html
2018,Khyri Thomas,38,/players/t/thomakh01.html
2018,Isaac Bonga,39,/players/b/bongais01.html
2018,Rodions Kurucs,40,/players/k/kurucro01.html
2018,Jarred Vanderbilt,41,/players/v/vandeja01.html
2018,Bruce Brown,42,/players/b/brownbr01.html
2018,Justin Jackson,43,/players/j/jacksju02.html
2018,Issuf Sanon,44,/players/s/sanonis01.html
2018,Hamidou Diallo,45,/players/d/diallha01.html
2018,De'Anthony Melton,46,/players/m/meltode01.html
2018,Svi Mykhailiuk,47,/players/m/mykhasv01.html
2018,Keita Bates-Diop,48,/players/b/bateske01.html
2018,Chimezie Metu,49,/players/m/metuch01.html
2018,Alize Johnson,50,/players/j/johnsal02.html
2018,Tony Carr,51,/players/c/carrto01.html
2018,Vince Edwards,52,/players/e/edwarvi01.html
2018,Devon Hall,53,/players/h/hallde01.html
2018,Shake Milton,54,/players/m/miltosh01.html
2018,Arnoldas Kulboka,55,/players/k/kulboar01.html
2018,Ray Spalding,56,/players/s/spaldra01.html
2018,Kevin Hervey,57,/players/h/herveke01.html
2018,Thomas Welsh,58,/players/w/welshth01.html
2018,George King,59,/players/k/kingge03.html
2018,Kostas Antetokounmpo,60,/players/a/antetko01.html
2019,Zion Williamson,1,/players/w/willizi01.html
2019,Ja Morant,2,/players/m/moranja01.html
2019,RJ Barrett,3,/players/b/barrerj01.html
2019,De'Andre Hunter,4,/players/h/huntede01.html
2019,Darius Garland,5,/players/g/garlada01.html
2019,Jarrett Culver,6,/players/c/culveja01.html
2019,Coby White,7,/players/w/whiteco01.html
2019,Jaxson Hayes,8,/players/h/hayesja02.html
2019,Rui Hachimura,9,/players/h/hachiru01.html
2019,Cam Reddish,10,/players/r/reddica01.html
2019,Cameron Johnson,11,/players/j/johnsca02.html
2019,P.J. Washington,12,/players/w/washipj01.html
2019,Tyler Herro,13,/players/h/herroty01.html
2019,Romeo Langford,14,/players/l/langfro01.html
2019,Sekou Doumbouya,15,/players/d/doumbse01.html
2019,Chuma Okeke,16,/players/o/okekech01.html
2019,Nickeil Alexander-Walker,17,/players/a/alexani01.html
2019,Goga Bitadze,18,/players/b/bitadgo01.html
2019,Luka Šamanić,19,/players/s/samanlu01.html
2019,Matisse Thybulle,20,/players/t/thybuma01.html
2019,Brandon Clarke,21,/players/c/clarkbr01.html
2019,Grant Williams,22,/players/w/willigr01.html
2019,Darius Bazley,23,/players/b/bazleda01.html
2019,Ty Jerome,24,/players/j/jeromty01.html
2019,Nassir Little,25,/players/l/littlna01.html
2019,Dylan Windler,26,/players/w/windldy01.html
2019,Mfiondu Kabengele,27,/players/k/kabenmf01.html
2019,Jordan Poole,28,/players/p/poolejo01.html
2019,Keldon Johnson,29,/players/j/johnske04.html
2019,Kevin Porter Jr.,30,/players/p/porteke02.html
2019,Nic Claxton,31,/players/c/claxtni01.html
2019,KZ Okpala,32,/players/o/okpalkz01.html
2019,Carsen Edwards,33,/players/e/edwarca01.html
2019,Bruno Fernando,34,/players/f/fernabr01.html
2019,Didi Louzada,35,/players/l/louzama01.html
2019,Cody Martin,36,/players/m/martico01.html
2019,Deividas Sirvydis,37,/players/s/sirvyde01.html
2019,Daniel Gafford,38,/players/g/gaffoda01.html
2019,Alen Smailagić,39,/players/s/smailal01.html
2019,Justin James,40,/players/j/jamesju01.html
2019,Eric Paschall,41,/players/p/pascher01.html
2019,Admiral Schofield,42,/players/s/schofad01.html
2019,Jaylen Nowell,43,/players/n/nowelja01.html
2019,Bol Bol,44,/players/b/bolbo01.html
2019,Isaiah Roby,45,/players/r/robyis01.html
2019,Talen Horton-Tucker,46,/players/h/hortota01.html
2019,Ignas Brazdeikis,47,/players/b/brazdig01.html
2019,Terance Mann,48,/players/m/mannte01.html
2019,Quinndary Weatherspoon,49,/players/w/weathqu01.html
2019,Jarrell Brantley,50,/players/b/brantja01.html
2019,Tremont Waters,51,/players/w/watertr01.html
2019,Jalen McDaniels,52,/players/m/mcdanja01.html
2019,Justin Wright-Foreman,53,/players/w/wrighju02.html
2019,Marial Shayok,54,/players/s/shayoma01.html
2019,Kyle Guy,55,/players/g/guyky01.html
2019,Jaylen Hands,56,/players/h/handsja01.html
2019,Jordan Bone,57,/players/b/bonejo01.html
2019,Miye Oni,58,/players/o/onimi01.html
2019,Dewan Hernandez,59,/players/h/hernade01.html
2019,Vanja Marinković,60,/players/m/marinva01.html
2020,Anthony Edwards,1,/players/e/edwaran01.html
2020,James Wiseman,2,/players/w/wisemja01.html
2020,LaMelo Ball,3,/players/b/ballla01.html
2020,Patrick Williams,4,/players/w/willipa01.html
2020,Isaac Okoro,5,/players/o/okorois01.html
2020,Onyeka Okongwu,6,/players/o/okongon01.html
2020,Killian Hayes,7,/players/h/hayeski01.html
2020,Obi Toppin,8,/players/t/toppiob01.html
2020,Deni Avdija,9,/players/a/avdijde01.html
2020,Jalen Smith,10,/players/s/smithja04.html
2020,Devin Vassell,11,/players/v/vassede01.html
2020,Tyrese Haliburton,12,/players/h/halibty01.html
2020,Kira Lewis Jr.,13,/players/l/lewiski01.html
2020,Aaron Nesmith,14,/players/n/nesmiaa01.html
2020,Cole Anthony,15,/players/a/anthoco01.html
2020,Isaiah Stewart,16,/players/s/stewais01.html
2020,Aleksej Pokusevski,17,/players/p/pokusal01.html
2020,Josh Green,18,/players/g/greenjo02.html
2020,Saddiq Bey,19,/players/b/beysa01.html
2020,Precious Achiuwa,20,/players/a/achiupr01.html
2020,Tyrese Maxey,21,/players/m/maxeyty01.html
2020,Zeke Nnaji,22,/players/n/nnajize01.html
2020,Leandro Bolmaro,23,/players/b/bolmale01.html
2020,R.J. Hampton,24,/players/h/hamptrj01.html
2020,Immanuel Quickley,25,/players/q/quickim01.html
2020,Payton Pritchard,26,/players/p/pritcpa01.html
2020,Udoka Azubuike,27,/players/a/azubuud01.html
2020,Jaden McDaniels,28,/players/m/mcdanja02.html
2020,Malachi Flynn,29,/players/f/flynnma01.html
2020,Desmond Bane,30,/players/b/banede01.html
2020,Tyrell Terry,31,/players/t/terryty01.html
2020,Vernon Carey Jr.,32,/players/c/careyve01.html
2020,Daniel Oturu,33,/players/o/oturuda01.html
2020,Théo Maledon,34,/players/m/maledth01.html
2020,Xavier Tillman Sr.,35,/players/t/tillmxa01.html
2020,Tyler Bey,36,/players/b/beyty01.html
2020,Vit Krejci,37,/players/k/krejcvi01.html
2020,Saben Lee,38,/players/l/leesa01.html
2020,Elijah Hughes,39,/players/h/hugheel01.html
2020,Robert Woodard II,40,/players/w/woodaro01.html
2020,Tre Jones,41,/players/j/jonestr01.html
2020,Nick Richards,42,/players/r/richani01.html
2020,Jahmi'us Ramsey,43,/players/r/ramseja01.html
2020,Marko Simonovic,44,/players/s/simonma01.html
2020,Jordan Nwora,45,/players/n/nworajo01.html
2020,CJ Elleby,46,/players/e/ellebcj01.html
2020,Yam Madar,47,/players/m/madarya01.html
2020,Nico Mannion,48,/players/m/mannini01.html
2020,Isaiah Joe,49,/players/j/joeis01.html
2020,Skylar Mays,50,/players/m/mayssk01.html
2020,Justinian Jessup,51,/players/j/jessuju01.html
2020,Kenyon Martin Jr.,52,/players/m/martike04.html
2020,Cassius Winston,53,/players/w/winstca01.html
2020,Cassius Stanley,54,/players/s/stanlca01.html
2020,Jay Scrubb,55,/players/s/scrubja01.html
2020,Grant Riller,56,/players/r/rillegr01.html
2020,Reggie Perry,57,/players/p/perryre01.html
2020,Paul Reed,58,/players/r/reedpa01.html
2020,Jalen Harris,59,/players/h/harrija01.html
2020,Sam Merrill,60,/players/m/merrisa01.html
2021,Cade Cunningham,1,/players/c/cunnica01.html
2021,Jalen Green,2,/players/g/greenja05.html
2021,Evan Mobley,3,/players/m/mobleev01.html
2021,Scottie Barnes,4,/players/b/barnesc01.html
2021,Jalen Suggs,5,/players/s/suggsja01.html
2021,Josh Giddey,6,/players/g/giddejo01.html
2021,Jonathan Kuminga,7,/players/k/kuminjo01.html
2021,Franz Wagner,8,/players/w/wagnefr01.html
2021,Davion Mitchell,9,/players/m/mitchda01.html
2021,Ziaire Williams,10,/players/w/willizi02.html
2021,James Bouknight,11,/players/b/bouknja01.html
2021,Joshua Primo,12,/players/p/primojo01.html
2021,Chris Duarte,13,/players/d/duartch01.html
2021,Moses Moody,14,/players/m/moodymo01.html
2021,Corey Kispert,15,/players/k/kispeco01.html
2021,Alperen Şengün,16,/players/s/sengual01.html
2021,Trey Murphy III,17,/players/m/murphtr02.html
2021,Tre Mann,18,/players/m/manntr01.html
2021,Kai Jones,19,/players/j/joneska01.html
2021,Jalen Johnson,20,/players/j/johnsja05.html
2021,Keon Johnson,21,/players/j/johnske07.html
2021,Isaiah Jackson,22,/players/j/jacksis01.html
2021,Usman Garuba,23,/players/g/garubus01.html
2021,Josh Christopher,24,/players/c/chrisjo01.html
2021,Quentin Grimes,25,/players/g/grimequ01.html
2021,Bones Hyland,26,/players/h/hylanbo01.html
2021,Cam Thomas,27,/players/t/thomaca02.html
2021,Jaden Springer,28,/players/s/sprinja01.html
2021,Day'Ron Sharpe,29,/players/s/sharpda01.html
2021,Santi Aldama,30,/players/a/aldamsa01.html
2021,Isaiah Todd,31,/players/t/toddis01.html
2021,Jeremiah Robinson-Earl,32,/players/r/robinje02.html
2021,Jason Preston,33,/players/p/prestja01.html
2021,Rokas Jokubaitis,34,/players/j/jokubro01.html
2021,Herbert Jones,35,/players/j/joneshe01.html
2021,Miles McBride,36,/players/m/mcbrimi01.html
2021,JT Thor,37,/players/t/thorjt01.html
2021,Ayo Dosunmu,38,/players/d/dosunay01.html
2021,Neemias Queta,39,/players/q/quetane01.html
2021,Jared Butler,40,/players/b/butleja02.html
2021,Joe Wieskamp,41,/players/w/wieskjo01.html
2021,Isaiah Livers,42,/players/l/liveris01.html
2021,Greg Brown III,43,/players/b/browngr01.html
2021,Kessler Edwards,44,/players/e/edwarke02.html
2021,Juhann Begarin,45,/players/b/begarju01.html
2021,Dalano Banton,46,/players/b/bantoda01.html
2021,David Johnson,47,/players/j/johnsda08.html
2021,Sharife Cooper,48,/players/c/coopesh01.html
2021,Marcus Zegarowski,49,/players/z/zegarma01.html
2021,Filip Petrušev,50,/players/p/petrufi01.html
2021,Brandon Boston Jr.,51,/players/b/bostobr01.html
2021,Luka Garza,52,/players/g/garzalu01.html
2021,Charles Bassey,53,/players/b/bassech01.html
2021,Sandro Mamukelashvili,54,/players/m/mamuksa01.html
2021,Aaron Wiggins,55,/players/w/wiggiaa01.html
2021,Scottie Lewis,56,/players/l/lewissc01.html
2021,Balša Koprivica,57,/players/k/kopriba01.html
2021,Jericho Sims,58,/players/s/simsje01.html
2021,RaiQuan Gray,59,/players/g/grayra01.html
2021,Georgios Kalaitzakis,60,/players/k/kalaige01.html
2022,Paolo Banchero,1,/players/b/banchpa01.html
2022,Chet Holmgren,2,/players/h/holmgch01.html
2022,Jabari Smith Jr.,3,/players/s/smithja05.html
2022,Keegan Murray,4,/players/m/murrake02.html
2022,Jaden Ivey,5,/players/i/iveyja01.html
2022,Bennedict Mathurin,6,/players/m/mathube01.html
2022,Shaedon Sharpe,7,/players/s/sharpsh01.html
2022,Dyson Daniels,8,/players/d/daniedy01.html
2022,Jeremy Sochan,9,/players/s/sochaje01.html
2022,Johnny Davis,10,/players/d/davisjo06.html
2022,Ousmane Dieng,11,/players/d/diengou01.html
2022,Jalen Williams,12,/players/w/willija06.html
2022,Jalen Duren,13,/players/d/durenja01.html
2022,Ochai Agbaji,14,/players/a/agbajoc01.html
2022,Mark Williams,15,/players/w/willima07.html
2022,AJ Griffin,16,/players/g/griffaj01.html
2022,Tari Eason,17,/players/e/easonta01.html
2022,Dalen Terry,18,/players/t/terryda01.html
2022,Jake LaRavia,19,/players/l/laravja01.html
2022,Malaki Branham,20,/players/b/branhma01.html
2022,Christian Braun,21,/players/b/braunch01.html
2022,Walker Kessler,22,/players/k/kesslwa01.html
2022,David Roddy,23,/players/r/roddyda01.html
2022,MarJon Beauchamp,24,/players/b/beaucma01.html
2022,Blake Wesley,25,/players/w/weslebl01.html
2022,Wendell Moore Jr.,26,/players/m/moorewe01.html
2022,Nikola Jović,27,/players/j/jovicni01.html
2022,Patrick Baldwin Jr.,28,/players/b/baldwpa01.html
2022,TyTy Washington Jr.,29,/players/w/washity02.html
2022,Peyton Watson,30,/players/w/watsope01.html
2022,Andrew Nembhard,31,/players/n/nembhan01.html
2022,Caleb Houstan,32,/players/h/houstca01.html
2022,Christian Koloko,33,/players/k/kolokch01.html
2022,Jaylin Williams,34,/players/w/willija07.html
2022,Max Christie,35,/players/c/chrisma02.html
2022,Gabriele Procida,36,/players/p/prociga01.html
2022,Jaden Hardy,37,/players/h/hardyja02.html
2022,Kennedy Chandler,38,/players/c/chandke01.html
2022,Khalifa Diop,39,/players/d/diopkh01.html
2022,Bryce McGowens,40,/players/m/mcgowbr01.html
2022,E.J. Liddell,41,/players/l/liddeej01.html
2022,Trevor Keels,42,/players/k/keelstr01.html
2022,Moussa Diabaté,43,/players/d/diabamo01.html
2022,Ryan Rollins,44,/players/r/rolliry01.html
2022,Josh Minott,45,/players/m/minotjo01.html
2022,Ismael Kamagate,46,/players/k/kamagis01.html
2022,Vince Williams Jr.,47,/players/w/willivi01.html
2022,Kendall Brown,48,/players/b/brownke03.html
2022,Isaiah Mobley,49,/players/m/mobleis01.html
2022,Matteo Spagnolo,50,/players/s/spagnma01.html
2022,Tyrese Martin,51,/players/m/martity01.html
2022,Karlo Matković,52,/players/m/matkoka01.html
2022,JD Davison,53,/players/d/davisjd01.html
2022,Yannick Nzosa,54,/players/n/nzosaya01.html
2022,Gui Santos,55,/players/s/santogu01.html
2022,Luke Travers,56,/players/t/travelu01.html
2022,Jabari Walker,57,/players/w/walkeja01.html
2022,Hugo Besson,58,/players/b/bessohu01.html
